,Unnamed: 0,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,DRB%,OFT/FGA,Arena,Attend.,Attend./G,Year,3PAr_Norm,ORtg_Norm,DRtg_Norm,Pace_Norm,FTr_Norm,TS%_Norm,eFG%_Norm,TOV%_Norm,ORB%_Norm,FT/FGA_Norm,OeFG%_Norm,OTOV%_Norm,DRB%_Norm,OFT/FGA_Norm,PREDICTED_W,W_SIGMA,DELTA
406,413,Los Angeles Clippers,25.2,29,53,31,51,-3.6,0.13,-3.46,106.5,110.3,-3.8,93.2,0.3,0.208,0.544,0.511,15.3,29.3,0.21,0.512,15.2,67.9,0.282,Los Angeles Memorial Sports Arena,405495.0,10137.375,1996,1.0398207205654195,0.9892380128759488,1.0248301935153146,1.0151361502347418,0.9099466582993412,1.0034985051841483,1.0241896468311562,1.040084388185654,0.959354183131986,0.8605341246290801,1.0266906375328448,1.033044293414577,0.978629292778689,1.1550847457627118,30.25536399929138,3.1522722061626887,-1.2553639992913794
407,414,New Jersey Nets,27.4,30,52,29,53,-4.23,0.09,-4.14,101.9,106.5,-4.6,90.9,0.332,0.111,0.497,0.445,15.1,36.4,0.248,0.495,14.5,70.9,0.223,Brendan Byrne Arena,638144.0,15953.6,1996,0.5549043268402,0.9465103616155792,0.989523260284506,0.9900845070422536,1.0070076351846042,0.9167991858024298,0.8919068353030618,1.026488513830286,1.1918256746076548,1.0162498233714852,0.992601299958512,0.9854698851652216,1.0218677004125043,0.9134180790960452,31.712925955327904,3.174028704732761,-1.7129259553279041
408,415,Dallas Mavericks,25.1,26,56,28,54,-4.9,0.19,-4.71,106.1,111.2,-5.1,95.4,0.266,0.274,0.507,0.47,13.3,34.1,0.192,0.526,14.7,68.6,0.222,Reunion Arena,684138.0,17103.45,1996,1.3697638338217548,0.9855225649402646,1.033192361912085,1.0390985915492958,0.8068193703587492,0.9352458495006678,0.9420139608818854,0.9041256446319736,1.1165180083549735,0.7867740568037304,1.0547642096528835,0.999062573236466,0.9887182545599124,0.9093220338983052,26.236997800357102,3.168464821884085,-0.23699780035710205
409,416,Minnesota Timberwolves,26.4,26,56,26,56,-5.35,0.22,-5.14,104.1,109.8,-5.7,93.5,0.357,0.132,0.535,0.48,16.0,29.8,0.277,0.509,15.0,68.7,0.267,Target Center,585669.0,14641.725,1996,0.6598862265126701,0.966945325261843,1.0201845444059976,1.0184037558685446,1.0828365233762158,0.9868965078557344,0.9620568111134148,1.087669948429442,0.9757254149260473,1.1350854882012154,1.0206748720785508,1.019451605343333,0.990159534814373,1.0936440677966102,26.786309831488637,3.153229392656528,-0.7863098314886372
410,417,Milwaukee Bucks,27.5,25,57,26,56,-5.3,0.38,-4.92,105.6,111.5,-5.9,90.2,0.295,0.163,0.534,0.495,15.0,29.7,0.218,0.52,14.1,68.4,0.248,Bradley Center,647088.0,16177.2,1996,0.8148595069815548,0.9808782550206592,1.0359797513776752,0.9824600938967136,0.8947808806610187,0.9850518414859104,0.9921210864607092,1.019690576652602,0.9724511685672348,0.8933163769959022,1.0427326787442954,0.9582845090227328,0.9858356940509916,1.015819209039548,25.15469120831228,3.148638202097359,-0.15469120831227912
411,418,Toronto Raptors,26.1,21,61,21,61,-7.51,0.31,-7.2,103.8,111.8,-8.0,93.2,0.296,0.177,0.536,0.499,17.2,32.0,0.214,0.514,14.7,66.8,0.272,SkyDome,950330.0,23758.25,1996,0.8848474400965349,0.9641587393100798,1.0387671408432653,1.0151361502347418,0.8978140361886832,0.9887411742255582,1.000138226553321,1.16924519456165,1.0477588348199165,0.8769252508124912,1.0307011478357075,0.999062573236466,0.9627752099796232,1.1141242937853109,21.9054303610246,3.160797197765261,-0.9054303610245995
412,419,Philadelphia 76ers,26.1,18,64,16,66,-10.0,0.55,-9.45,102.2,113.0,-10.8,92.2,0.353,0.224,0.522,0.474,16.0,29.4,0.259,0.522,14.4,65.0,0.217,CoreStates Spectrum,476016.0,11900.4,1996,1.1198069298396829,0.9492969475673426,1.049916698705626,1.0042441314553991,1.070703901265558,0.962915845048025,0.9500311009744972,1.087669948429442,0.962628429490798,1.0613254203758655,1.046743189047158,0.9786735411295994,0.936832165399334,0.8888418079096045,15.94244944602552,3.160839850632848,2.0575505539744796
413,420,Vancouver Grizzlies,27.2,15,67,15,67,-9.98,0.43,-9.55,97.6,108.5,-10.9,91.0,0.308,0.174,0.5,0.456,15.5,27.3,0.223,0.51,16.1,66.3,0.241,General Motors Place,654013.0,19193.0,1996,0.8698500258576106,0.9065692963069728,1.0081058567217738,0.9911737089201876,0.9342119025206568,0.9223331849119012,0.9139539705577442,1.053680262541022,0.8938692559557412,0.913805284725166,1.022680127229982,1.094211389735177,0.9555688087073206,0.9871468926553671,15.303653791685946,3.162702957599728,-0.30365379168594586
414,421,Chicago Bulls,30.7,69,13,68,14,10.8,-0.11,10.7,114.4,102.4,12.0,90.0,0.267,0.203,0.547,0.511,12.5,35.9,0.199,0.471,14.8,69.3,0.196,United Center,978457.0,24461.425,1997,0.956924577373212,1.0725115572366082,0.9604760980658515,0.9985079765867096,0.8342850985885141,1.0207193874268066,1.0360763476193806,0.8469626168224299,1.166890831652096,0.8422358435493287,0.9559101406676463,1.0018674136321195,1.0018944114861157,0.8284506631686344,72.42878236702411,3.1761213154834724,-3.4287823670241124
415,422,Utah Jazz,29.6,64,18,64,18,8.79,-0.82,7.97,113.6,104.0,9.6,90.0,0.389,0.145,0.581,0.53,14.7,29.7,0.299,0.48,15.5,71.6,0.29,Delta Center,811439.0,20285.975,1997,0.68351755526658,1.0650114764167715,0.9754835370981304,0.9985079765867096,1.2154940200409436,1.0841644681809406,1.074599734321471,0.9960280373831776,0.965366509751177,1.2654699357851722,0.9741759395339072,1.049253034547152,1.0351463183608354,1.2257688383617549,63.711352119693416,3.175684938826061,0.28864788030658417
416,423,Seattle SuperSonics,30.0,57,25,62,20,7.68,-0.77,6.91,111.2,102.7,8.5,90.3,0.358,0.247,0.557,0.51,14.2,30.9,0.269,0.49,17.7,69.1,0.242,KeyArena at Seattle Center,699952.0,17498.8,1997,1.164336801040312,1.0425112339572624,0.963289992884404,1.001836336508665,1.118629458032539,1.0393797052956697,1.0340488009508495,0.9621495327102804,1.004371217215871,1.1384997081144193,0.9944712716075302,1.1981792717086832,0.9990029413230966,1.0228829616673951,62.399967075943145,3.1605046778522805,-5.399967075943145
417,424,Atlanta Hawks,28.8,56,26,57,25,5.44,0.08,5.52,108.5,102.3,6.2,86.8,0.31,0.291,0.542,0.498,14.6,31.5,0.236,0.472,15.0,69.2,0.191,Omni Coliseum,549414.0,13735.35,1997,1.3717490247074122,1.0171984611903144,0.959538133126334,0.9630054707525152,0.9686456200840424,1.011389228492375,1.0097182409284766,0.989252336448598,1.023873570948218,0.9988324576765908,0.9579396738750088,1.015406162464986,1.0004486764046063,0.8073167176796385,58.112007321503775,3.155991650179341,-2.112007321503775
418,425,Miami Heat,27.2,61,21,57,25,5.49,0.07,5.56,106.8,100.6,6.2,88.2,0.324,0.299,0.546,0.507,15.5,29.2,0.233,0.465,15.6,70.6,0.248,Miami Arena,615160.0,15379.0,1997,1.4094603381014303,1.001260789448162,0.9435927291545376,0.9785378170549752,1.0123909061523542,1.0188533556399202,1.0279661609452564,1.050233644859813,0.9491145483075544,0.9861354349095156,0.9437329414234726,1.0560224089635852,1.0206889675457398,1.0482436962541903,54.55722170095422,3.1516136885268526,6.442778299045777
419,426,Detroit Pistons,28.2,54,28,57,25,5.24,0.2,5.45,110.6,104.4,6.2,84.5,0.327,0.246,0.554,0.512,13.0,27.5,0.244,0.487,14.6,70.4,0.197,The Palace of Auburn Hills,784234.0,19605.85,1997,1.15962288686606,1.036886173342385,0.9792353968562002,0.9374880446841884,1.0217648960241352,1.0337816099350106,1.0381038942879115,0.8808411214953271,0.893857879399238,1.032691185055458,0.9883826719854434,0.9883286647992529,1.0177974973827209,0.8326774522664335,56.69749408342047,3.16295355554264,-2.697494083420473
420,427,Houston Rockets,30.8,57,25,54,28,4.48,-0.62,3.85,108.8,104.0,4.8,91.6,0.307,0.284,0.56,0.52,15.6,28.4,0.232,0.481,13.3,71.4,0.19,The Summit,667685.0,16692.125,1997,1.338751625487646,1.020010991497753,0.9754835370981304,1.0162592295038064,0.9592716302122616,1.0449778006563284,1.0543242676361604,1.0570093457943923,0.9231114099977584,0.981903093987157,0.9762054727412696,0.9003267973856208,1.0322548481978164,0.8030899285818395,53.10081299935844,3.1645999552034354,3.899187000641561
421,428,Los Angeles Lakers,26.5,56,26,53,29,4.27,-0.61,3.66,108.3,103.7,4.6,91.1,0.351,0.226,0.535,0.496,13.7,31.6,0.243,0.478,15.1,68.5,0.231,Great Western Forum,697159.0,17428.975,1997,1.0653446033810143,1.015323440985355,0.9726696422795782,1.0107119629672137,1.0967568149983835,0.9983270059841708,1.0056631475914144,0.9282710280373832,1.0271239632369429,1.0284588441330995,0.9701168731191826,1.0221755368814192,0.9903285308340396,0.9763882815916048,51.53269822055729,3.1519685093824923,4.467301779442707
422,429,Portland Trail Blazers,26.4,49,33,53,29,4.17,-0.61,3.56,107.9,103.3,4.6,90.9,0.35,0.217,0.544,0.503,15.4,32.5,0.249,0.471,14.3,72.4,0.268,Rose Garden Arena,852798.0,21319.95,1997,1.022919375812744,1.011573400575437,0.9689177825215084,1.008493056352577,1.0936321517077898,1.0151212920661477,1.019855974271132,1.0434579439252336,1.056377493835463,1.0538528896672503,0.9559101406676463,0.9680205415499532,1.0467121990129118,1.1327794782101737,50.998950236820946,3.1516135416670004,-1.9989502368209457
423,430,New York Knicks,29.7,57,25,50,32,3.12,0.18,3.31,104.4,101.0,3.4,90.5,0.34,0.208,0.546,0.501,17.0,30.5,0.255,0.463,15.4,73.4,0.279,Madison Square Garden (IV),790520.0,19763.0,1997,0.9804941482444732,0.9787605469886528,0.9473445889126074,1.0040552431233023,1.0623855188018532,1.0188533556399202,1.0158008809340695,1.1518691588785046,0.9913696480609728,1.079246935201401,0.939673875008748,1.0424836601307188,1.0611695498280074,1.1792741582859645,51.8950341203555,3.1699856644819286,5.104965879644503
424,431,Cleveland Cavaliers,26.7,42,40,47,35,1.84,0.47,2.32,104.6,102.4,2.2,82.9,0.297,0.215,0.531,0.493,15.0,29.4,0.215,0.482,16.8,71.9,0.281,Gund Arena,692684.0,17317.1,1997,1.0134915474642392,0.980635567193612,0.9604760980658515,0.9197367917670912,0.9280249973063246,0.9908628788366256,0.9995805075858212,1.016355140186916,0.9556153328850034,0.9099532983070636,0.9782350059486318,1.1372549019607845,1.039483523605364,1.1877277364815626,45.263443015252314,3.172476892935441,-3.2634430152523137
425,432,Charlotte Hornets,29.1,54,28,46,36,1.87,0.26,2.13,110.9,108.9,2.0,88.6,0.313,0.218,0.562,0.518,14.3,28.7,0.243,0.496,13.3,68.1,0.204,Charlotte Coliseum,985722.0,24643.05,1997,1.0276332899869962,1.0396987036498238,1.0214438191344848,0.9829756302842496,0.9780196099558236,1.0487098642301012,1.0502691742990982,0.9689252336448598,0.932862586863932,1.0284588441330995,1.006648470851704,0.9003267973856208,0.9845455905080012,0.8622649759510276,47.724484488596836,3.150172404076523,6.275515511403164
426,433,Washington Bullets,25.9,44,38,46,36,1.62,0.15,1.77,106.6,104.9,1.7,92.4,0.296,0.15,0.54,0.505,14.6,30.2,0.21,0.491,15.3,70.3,0.226,US Airways Arena,700646.0,17516.15,1997,0.7070871261378413,0.9993857692432028,0.9839252215537874,1.0251348559623552,0.9249003340157308,1.0076571649186024,1.0239110676081942,0.989252336448598,0.9816184711947996,0.8887915936952714,0.9965008048148926,1.0357142857142856,1.0163517623012113,0.955254336102609,45.96812293211079,3.1508255080609717,-1.9681229321107878
427,434,Indiana Pacers,27.9,39,43,44,38,0.98,0.52,1.49,105.8,104.7,1.1,89.0,0.374,0.181,0.537,0.49,15.5,31.3,0.27,0.48,15.0,70.4,0.258,Market Square Arena,636735.0,15918.375,1997,0.8532184655396619,0.9918856884233666,0.9820492916747524,0.9874134435135238,1.1686240706820383,1.0020590695579434,0.993497867580228,1.050233644859813,1.0173727863707691,1.1427320490367776,0.9741759395339072,1.015406162464986,1.0177974973827209,1.090511587232182,44.71004114215417,3.145736904194436,-5.710041142154168
428,435,Phoenix Suns,28.5,40,42,43,39,0.66,-0.45,0.21,109.3,108.6,0.7,93.2,0.317,0.213,0.552,0.508,13.4,27.1,0.241,0.507,14.4,69.4,0.215,America West Arena,779940.0,19498.5,1997,1.0040637191157349,1.0246985420101509,1.0186299243159322,1.0340104824209035,0.9905182631181983,1.030049546361238,1.0299937076137873,0.9079439252336448,0.88085631024434,1.0199941622883828,1.0289733361326896,0.9747899159663864,1.0033401465676255,0.9087596560268184,43.754363335518825,3.150482482542241,-3.754363335518825
429,436,Orlando Magic,29.4,45,37,40,42,-0.35,0.28,-0.07,105.6,106.0,-0.4,88.3,0.304,0.256,0.524,0.481,14.5,30.9,0.227,0.495,15.3,67.3,0.211,Orlando Arena,711311.0,17782.775,1997,1.2067620286085827,0.9900106682184074,0.9942428358884792,0.9796472703622938,0.9498976403404804,0.9778006563284216,0.9752499475634482,0.9824766355140186,1.004371217215871,0.9607413893753648,1.0046189376443415,1.0357142857142856,0.9729797098559247,0.8918524996356216,39.770294365888724,3.152116774801167,5.229705634111276
430,437,Minnesota Timberwolves,26.3,40,42,37,45,-1.48,-0.35,-1.82,105.5,107.1,-1.6,90.7,0.339,0.17,0.533,0.485,14.4,28.8,0.254,0.486,14.6,68.3,0.252,Target Center,697727.0,17443.175,1997,0.8013654096228869,0.989073158115928,1.0045604502231709,1.0062741497379395,1.0592608555112597,0.9945949424103984,0.9833601342375724,0.9757009345794392,0.9361129791526565,1.0750145942790426,0.9863531387780812,0.9883286647992529,0.9874370606710204,1.065150852645387,38.01424988741501,3.1449231880958495,1.985750112584988
431,438,Milwaukee Bucks,27.3,33,49,35,47,-1.89,0.51,-1.38,106.2,108.3,-2.1,89.5,0.334,0.146,0.541,0.496,15.1,29.7,0.248,0.501,14.1,69.9,0.253,Bradley Center,634999.0,15874.975,1997,0.6882314694408322,0.9956357288332848,1.01581602949738,0.9929607100501168,1.043637539058291,1.0095231967054887,1.0056631475914144,1.0231308411214952,0.965366509751177,1.049620548744892,1.0167961368885157,0.9544817927170868,1.0105688219751732,1.0693776417431862,34.68185710528285,3.1454095339878867,-1.6818571052828517
432,439,Los Angeles Clippers,25.5,36,46,34,48,-2.35,-0.31,-2.66,105.1,107.6,-2.5,91.3,0.31,0.2,0.524,0.482,14.7,30.8,0.227,0.499,15.5,68.1,0.269,Los Angeles Memorial Sports Arena,232895.0,5822.375,1997,0.9427828348504552,0.9853231177060096,1.009250274920758,1.0129308695818509,0.9686456200840424,0.9778006563284216,0.9772774942319792,0.9960280373831776,1.0011208249271466,0.9607413893753648,1.012737070473791,1.049253034547152,0.9845455905080012,1.1370062673079726,31.984025821766416,3.1412200783381152,4.015974178233584
433,440,Toronto Raptors,25.1,30,52,32,50,-3.12,0.57,-2.56,104.6,108.0,-3.4,90.6,0.303,0.245,0.521,0.481,15.2,32.5,0.218,0.504,15.3,68.6,0.258,SkyDome,744550.0,18613.75,1997,1.1549089726918076,0.980635567193612,1.0130021346788278,1.005164696430621,0.9467729770498868,0.9722025609677628,0.9752499475634482,1.029906542056075,1.056377493835463,0.9226503210741388,1.0228847365106026,1.0357142857142856,0.991774265915549,1.090511587232182,30.03898843374065,3.1426635913505496,-0.03898843374064853
434,441,Sacramento Kings,27.4,34,48,31,51,-3.38,-0.26,-3.64,105.0,108.7,-3.7,91.0,0.313,0.16,0.526,0.485,15.0,32.0,0.226,0.495,14.3,68.5,0.264,ARCO Arena (II),709993.0,17749.825,1997,0.7542262678803642,0.98438560760353,1.0195678892554498,1.009602509659895,0.9780196099558236,0.9815327199021942,0.9833601342375724,1.016355140186916,1.0401255323918406,0.9565090484530064,1.0046189376443415,0.9680205415499532,0.9903285308340396,1.115872321818977,32.71975690705036,3.1452824756834024,1.2802430929496396
435,442,New Jersey Nets,26.8,26,56,28,54,-4.56,0.67,-3.89,104.7,109.7,-5.0,92.4,0.286,0.193,0.499,0.456,13.9,36.4,0.212,0.503,14.1,69.0,0.244,Continental Airlines Arena,670628.0,16765.7,1997,0.9097854356306893,0.9815730772960914,1.0289475386506242,1.0251348559623552,0.893653701109794,0.931149861656264,0.9245612808501714,0.941822429906542,1.1831427930957186,0.8972562755399882,1.0208552033032403,0.9544817927170868,0.9975572062415872,1.0313365398629937,28.691066898663024,3.161281505026186,-2.691066898663024
436,443,Golden State Warriors,26.7,30,52,28,54,-4.71,-0.2,-4.9,107.2,112.2,-5.0,91.9,0.332,0.208,0.543,0.493,15.8,32.3,0.258,0.518,14.4,67.5,0.234,San Jose Arena,621844.0,15546.1,1997,0.9804941482444732,1.0050108298580802,1.05239666213856,1.0195875894257622,1.0373882124771037,1.0132552602792613,0.9995805075858212,1.0705607476635517,1.049876709258014,1.0919439579684764,1.051298201413675,0.9747899159663864,0.975871180018944,0.9890686488850022,30.202655593176615,3.151947449433743,-0.2026555931766154
437,444,Denver Nuggets,28.6,21,61,24,58,-6.28,-0.12,-6.4,104.5,111.2,-6.7,92.4,0.298,0.256,0.53,0.486,15.2,28.8,0.227,0.501,11.8,69.3,0.206,McNichols Sports Arena,340486.0,8512.15,1997,1.2067620286085827,0.9796980570911324,1.0430170127433855,1.0251348559623552,0.9311496605969184,0.9889968470497392,0.9853876809061036,1.029906542056075,0.9361129791526565,0.9607413893753648,1.0167961368885157,0.7987861811391223,1.0018944114861157,0.8707185541466258,26.33723391927154,3.1630256637718297,-5.33723391927154
438,445,Philadelphia 76ers,25.5,22,60,24,58,-6.54,0.65,-5.89,104.6,111.4,-6.8,95.3,0.358,0.198,0.518,0.47,15.3,34.1,0.259,0.51,13.8,66.5,0.222,CoreStates Center,610974.0,15274.35,1997,0.9333550065019508,0.980635567193612,1.0448929426224205,1.0573090018745934,1.118629458032539,0.9666044656071038,0.9529469342096064,1.036682242990654,1.1083837704550552,1.0961762988908348,1.0350619357547763,0.934173669467787,0.9614138292038484,0.9383471797114123,24.74262676923232,3.1602623547614765,-2.74262676923232
439,446,Dallas Mavericks,27.1,24,58,23,59,-6.35,-0.12,-6.47,101.1,108.2,-7.1,89.0,0.297,0.204,0.509,0.469,15.4,30.0,0.213,0.5,14.9,67.3,0.229,Reunion Arena,619178.0,15479.45,1997,0.9616384915474642,0.9478227136068276,1.0148780645578626,0.9874134435135238,0.9280249973063246,0.949810179525127,0.9509193875410752,1.0434579439252336,0.9751176866173504,0.9014886164623468,1.0147666036811531,1.0086367880485527,0.9729797098559247,0.9679347033960064,23.93641958884433,3.1461517842783864,0.06358041115566948
440,447,Boston Celtics,26.1,15,67,22,60,-7.33,0.71,-6.62,103.9,111.4,-7.5,95.8,0.316,0.191,0.52,0.474,14.5,29.4,0.237,0.539,15.8,68.5,0.243,FleetCenter,664022.0,18624.0,1997,0.9003576072821847,0.9740729964762552,1.0448929426224205,1.0628562684111862,0.9873935998276048,0.9703365291808764,0.9610571208837306,0.9824766355140186,0.9556153328850034,1.0030647985989491,1.0939183987682837,1.069561157796452,0.9903285308340396,1.0271097507651945,17.850297445118798,3.164949430059751,-2.850297445118798
441,448,San Antonio Spurs,29.9,20,62,19,63,-7.88,-0.05,-7.93,103.3,112.3,-9.0,87.3,0.302,0.185,0.512,0.472,14.7,32.4,0.217,0.514,14.0,67.0,0.236,Alamodome,706641.0,17666.025,1997,0.872074122236671,0.9684479358613776,1.0533346270780777,0.9685527372891082,0.943648313759293,0.955408274885786,0.9570020275466684,0.9960280373831776,1.0531271015467385,0.9184179801517804,1.0431800685842256,0.9477124183006534,0.9686425046113962,0.9975222270806005,22.867763982648047,3.1678561617861436,-2.8677639826480466
442,449,Vancouver Grizzlies,25.0,14,68,15,67,-10.23,0.06,-10.17,100.3,111.8,-11.5,88.4,0.269,0.197,0.507,0.471,15.3,29.7,0.191,0.51,14.4,64.1,0.224,General Motors Place,683442.0,17086.05,1997,0.9286410923276984,0.9403226327869912,1.0486448023804902,0.9807567236696124,0.8405344251697014,0.9460781159513544,0.9549744808781374,1.036682242990654,0.965366509751177,0.8083771161704612,1.0350619357547763,0.9747899159663864,0.9267161872476192,0.9468007579070108,14.648618582648549,3.162508151075843,-0.6486185826485489
443,450,Los Angeles Lakers,25.8,61,21,61,21,7.74,-0.87,6.88,111.9,103.7,8.2,93.6,0.42,0.216,0.559,0.519,14.0,31.6,0.285,0.467,14.1,68.8,0.245,Great Western Forum,676101.0,16902.525,1998,1.3546712802768168,1.065189561792221,0.98752175483532,1.0367428003972194,1.2703379224030038,1.0672855355849629,1.085069569605652,0.964828897338403,1.0072543416135415,1.16952030564596,0.9770579323281148,0.9719515093891132,1.0031171442936149,1.005661712668082,60.912150410302466,3.1836903241586723,0.08784958969753376
444,451,Seattle SuperSonics,31.1,61,21,61,21,7.17,-0.84,6.33,111.6,103.6,8.0,89.8,0.327,0.243,0.558,0.521,13.4,28.7,0.236,0.478,15.9,66.1,0.223,KeyArena at Seattle Center,699952.0,17498.8,1998,1.524005190311419,1.0623338257016248,0.9865694677043312,0.9946528149110077,0.9890488110137672,1.0653762591349003,1.0892509552303369,0.9234790874524714,0.914816443174324,0.968444884675251,1.0000721448668928,1.0960304254813409,0.9637506284565106,0.9153573956121728,62.46156209706416,3.173849439723264,-1.46156209706416
445,452,Chicago Bulls,31.7,62,20,61,21,7.11,0.13,7.24,107.7,99.8,7.9,89.0,0.295,0.141,0.516,0.473,13.3,35.7,0.219,0.457,14.7,70.6,0.22,United Center,983444.0,24586.1,1998,0.8842993079584776,1.02520925652388,0.9503825567267592,0.985791765334963,0.8922611597830622,0.9851866482322734,0.9888977002379064,0.9165874524714828,1.137942404924159,0.8986840243384745,0.956135920929226,1.0133111480865225,1.0293614881850175,0.903043170559094,61.23488419852649,3.1695598035092605,0.7651158014735131
446,453,Utah Jazz,29.7,62,20,59,23,6.54,-0.81,5.73,112.7,105.4,7.3,89.2,0.433,0.11,0.569,0.51,14.8,32.3,0.334,0.471,13.5,71.0,0.271,Delta Center,815889.0,20397.225,1998,0.6898788927335641,1.0728048580338094,1.0037106360621286,0.9880070277289742,1.3096579057154778,1.0863783000855882,1.0662533342945717,1.0199619771863118,1.0295669377885248,1.370595726616669,0.9854267368876704,0.9305918706917043,1.0351935646053292,1.1123849964614296,60.155945047616484,3.177712882007342,1.844054952383516
447,454,Indiana Pacers,29.7,58,24,59,23,6.09,0.16,6.25,108.4,101.6,6.8,87.9,0.343,0.165,0.55,0.502,14.0,27.9,0.262,0.453,14.4,67.8,0.236,Market Square Arena,645302.0,16132.55,1998,1.0348183391003465,1.03187264073527,0.9675237250845564,0.9736078221679018,1.0374426366291198,1.0501020475344,1.049527791795833,0.964828897338403,0.8893163332600571,1.0751379651903212,0.9477671163696704,0.992631328737818,0.9885369532428356,0.9687190375088464,60.065745430637435,3.1528923809336726,-2.0657454306374348
448,455,Phoenix Suns,28.2,56,26,56,26,5.18,-0.75,4.44,107.4,101.8,5.6,91.4,0.29,0.18,0.54,0.5,14.0,29.7,0.217,0.471,15.3,70.0,0.227,America West Arena,779943.0,19498.575,1998,1.128892733564014,1.022353520433284,0.969428299346534,1.0123749140630969,0.8771380892782645,1.0310092830337745,1.0453464061711484,0.964828897338403,0.9466915805671576,0.8904768642988538,0.9854267368876704,1.0546707867839316,1.02061337355455,0.9317763623496108,55.88143087944881,3.147593981793327,0.11856912055119295
449,456,Miami Heat,28.1,55,27,56,26,4.93,0.16,5.09,107.6,102.0,5.6,87.9,0.329,0.244,0.538,0.494,14.5,31.5,0.243,0.452,14.2,69.6,0.257,Miami Arena,614861.0,15371.525,1998,1.5302768166089966,1.024257344493681,0.9713328736085116,0.9736078221679018,0.9950980392156864,1.0271907301336494,1.0328022492970943,0.999287072243346,1.0040668278742582,0.9971699448139236,0.9456749152297814,0.9788447825053482,1.0147812971342385,1.0549186128803962,57.03215437209695,3.1533204599114812,-2.0321543720969473
450,457,San Antonio Spurs,28.7,56,26,53,29,3.99,-0.69,3.3,103.8,99.4,4.4,88.4,0.35,0.139,0.531,0.493,15.6,30.6,0.241,0.437,12.2,72.2,0.218,Alamodome,783455.0,19586.375,1998,0.871756055363322,0.9880846873461347,0.9465734082028044,0.9791459781529296,1.0586149353358365,1.0138257949832117,1.0307115564847522,1.0750950570342204,0.975379204220708,0.988962784774303,0.914291898131448,0.8409793201806512,1.0526897938662645,0.894833687190375,54.40278759642608,3.1706891093220078,1.59721240357392
451,458,Atlanta Hawks,29.4,50,32,51,31,3.51,0.34,3.85,108.2,104.3,3.9,87.7,0.364,0.16,0.533,0.481,14.1,33.9,0.275,0.468,13.0,69.1,0.194,Georgia Dome,610615.0,15265.375,1998,1.0034602076124568,1.0299688166748728,0.9932354776212524,0.9713925597738906,1.10095953274927,1.0176443478833366,1.0056232427366447,0.9717205323193916,1.0805671576170586,1.1284845054478565,0.9791501334680038,0.8961255051105301,1.0074912016088484,0.7963198867657466,53.68373272170602,3.153344004349163,-3.683732721706022
452,459,Cleveland Cavaliers,24.6,47,35,49,33,2.73,0.33,3.06,102.2,99.1,3.1,89.9,0.352,0.129,0.529,0.478,16.5,30.0,0.266,0.46,16.8,71.1,0.264,Gund Arena,694629.0,17365.725,1998,0.8090397923875434,0.9728540948629576,0.943716546809838,0.9957604461080132,1.0646641635377556,1.0100072420830866,0.9993511642996178,1.137119771863118,0.9562541217850076,1.0915522852695627,0.9624125243488926,1.1580698835274543,1.036651583710407,1.083651804670913,47.850058887256736,3.170754889667361,-0.8500588872567363
453,460,New York Knicks,30.2,43,39,49,33,2.46,0.28,2.74,103.0,100.3,2.7,88.2,0.283,0.178,0.521,0.476,14.7,29.5,0.218,0.455,14.7,74.0,0.282,Madison Square Garden (IV),810283.0,20257.075,1998,1.1163494809688583,0.9804693911045462,0.9551439923817028,0.9769307157589184,0.8559657905715478,0.994733030482586,0.9951697786749332,1.013070342205323,0.940316553088591,0.8945804443186641,0.9519515186494482,1.0133111480865225,1.0789341377576671,1.1575371549893845,49.50491006050599,3.1735741382154217,-6.504910060505992
454,461,Charlotte Hornets,29.2,51,31,47,35,2.0,0.45,2.45,107.5,105.3,2.2,89.4,0.345,0.142,0.542,0.495,14.6,30.4,0.259,0.493,14.6,70.8,0.224,Charlotte Coliseum,959634.0,23990.85,1998,0.8905709342560554,1.0233054324634827,1.0027583489311398,0.9902222901229852,1.0434918648310387,1.0348278359338996,1.0348929421094368,1.0061787072243344,0.9690041767421412,1.06282722513089,1.031455161965226,1.0064178749702877,1.0322775263951731,0.9194621372965324,45.95789593594013,3.154890877211292,5.04210406405987
455,462,Detroit Pistons,27.2,37,45,46,36,1.57,0.37,1.95,105.3,103.5,1.8,88.2,0.359,0.147,0.523,0.472,14.0,30.9,0.267,0.474,14.8,70.2,0.243,The Palace of Auburn Hills,794567.0,19864.175,1998,0.9219290657439448,1.0023633677991135,0.9856171805733424,0.9769307157589184,1.0858364622444725,0.9985515833827112,0.986807007425564,0.964828897338403,0.984941745438558,1.095655865289373,0.9917033403073372,1.0202044212027574,1.0235294117647058,0.9974522292993632,45.453838763694954,3.1430985052512153,-8.453838763694954
