,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,OeFG%,OTOV%,DRB%,OFT/FGA,Arena,Attend.,Attend./G,Year,3PAr_Norm,ORtg_Norm,DRtg_Norm,Pace_Norm,FTr_Norm,TS%_Norm,eFG%_Norm,TOV%_Norm,ORB%_Norm,FT/FGA_Norm,OeFG%_Norm,OTOV%_Norm,DRB%_Norm,OFT/FGA_Norm
507,Chicago Bulls,28.6,13,37,9,41,-9.46,0.88,-8.58,92.4,103.0,-10.6,88.1,0.309,0.159,0.47,0.424,15.1,26.8,0.219,0.483,15.3,71.7,0.241,United Center,560012.0,14000.3,1999,0.9439099283520983,0.9039265956011334,1.008031857451404,0.9908089661056387,0.9325632219793943,0.918277976150374,0.910073273628895,1.0327830188679243,0.8893466071632911,0.9075450128608173,1.0377092902652245,1.0462155152086772,1.0274236584642753,1.0
508,Los Angeles Lakers,29.2,67,15,64,18,8.55,-0.14,8.41,107.3,98.2,9.1,93.3,0.346,0.153,0.525,0.484,12.7,30.6,0.241,0.443,13.4,73.1,0.222,STAPLES Center,771420.0,19285.5,2000,0.9173041141203225,1.0312178956089477,0.943823948563285,1.002259594013928,1.1218694096601074,1.0039564787339268,1.0118223760092273,0.8919835311213369,1.0590762620837808,1.04126936829559,0.926444075863561,0.9427462396894712,1.0283787717085475,0.9583209288478715
509,Portland Trail Blazers,29.6,59,23,59,23,6.4,-0.04,6.36,107.9,100.8,7.1,89.9,0.316,0.175,0.546,0.501,14.5,30.3,0.24,0.461,13.8,72.4,0.217,Rose Garden Arena,835078.0,20876.95,2000,1.049204052098408,1.0369842584921294,0.9688131773439829,0.9657356645428954,1.0245974955277282,1.0441147378832838,1.0473615916955017,1.0184063937999517,1.0486931614751163,1.0369487485101312,0.9640874017451504,0.9708879184861718,1.0185310953720772,0.9367371241440905
510,San Antonio Spurs,30.9,53,29,58,24,5.94,-0.02,5.92,105.0,98.6,6.4,90.8,0.346,0.138,0.535,0.488,14.3,27.8,0.258,0.451,13.5,73.0,0.188,Alamodome,884450.0,22111.25,2000,0.8273723382261733,1.0091135045567523,0.9476684452987769,0.9754037635205216,1.1218694096601074,1.0230794592812396,1.0201845444059976,1.0043594090578833,0.9621673230695788,1.114719904648391,0.9431744429220452,0.9497816593886463,1.0269719608033374,0.8115510568621613
511,Phoenix Suns,28.6,53,29,56,26,5.22,0.02,5.24,104.6,99.0,5.6,94.0,0.286,0.184,0.532,0.491,15.2,29.3,0.217,0.454,15.7,70.5,0.245,America West Arena,773115.0,19327.875,2000,1.1031631176348977,1.0052692626346313,0.951512942034269,1.009779226552082,0.9273255813953488,1.0173425651170458,1.0264561707035755,1.0675708403971906,1.0140828261129013,0.9375744934445769,0.9494483305689768,1.1045608927704997,0.9918016881730862,1.0576064304852635
512,Utah Jazz,31.5,55,27,54,28,4.46,0.05,4.52,107.3,102.3,5.0,89.6,0.337,0.134,0.54,0.49,14.3,29.5,0.26,0.477,15.0,73.2,0.256,Delta Center,801268.0,20031.7,2000,0.8033905313210669,1.0312178956089477,0.9832300401020779,0.9625129648836865,1.0926878354203937,1.032640949554896,1.024365628604383,1.0043594090578833,1.0210048931853444,1.1233611442193088,0.9975481358621187,1.0553129548762736,1.0297855826137576,1.1050908008335814
513,Indiana Pacers,30.4,56,26,54,28,4.6,-0.45,4.15,108.5,103.6,4.9,93.1,0.302,0.224,0.552,0.503,13.3,24.9,0.245,0.469,12.6,71.5,0.197,Conseco Fieldhouse,752145.0,18803.625,2000,1.3429811866859624,1.0427506213753106,0.9957246544924269,1.0001111275744554,0.9792039355992845,1.0555885262116715,1.051542675893887,0.9341244853475419,0.861797350519155,1.0585518474374256,0.9808177688036345,0.8864628820960699,1.0058697972251867,0.850401905328967
514,Miami Heat,29.2,52,30,50,32,3.11,-0.36,2.75,104.5,101.0,3.5,89.7,0.283,0.186,0.533,0.495,14.5,28.2,0.208,0.453,13.3,72.9,0.229,AmericanAirlines Arena,706725.0,17668.125,2000,1.1151540210874509,1.004308202154101,0.9707354257117289,0.9635871981034229,0.917598389982111,1.019254863171777,1.034818339100346,1.0184063937999517,0.9760114572144647,0.8986889153754469,0.9473570346866662,0.9357108199902961,1.0255651498981275,0.9885382554331646
515,Sacramento Kings,27.5,44,38,49,33,2.91,0.12,3.04,105.0,102.1,2.9,99.3,0.277,0.227,0.526,0.486,13.9,27.7,0.209,0.479,15.1,69.7,0.198,ARCO Arena (II),720033.0,18000.825,2000,1.3609675418647922,1.0091135045567523,0.9813077917343319,1.0667135871981035,0.8981440071556352,1.005868776788658,1.0160034602076125,0.9762654395737468,0.9587062895333571,0.9030095351609059,1.0017307276267398,1.062348374575449,0.9805472009314058,0.8547186662697231
516,Charlotte Hornets,28.7,49,33,49,33,2.67,-0.34,2.33,104.3,101.4,2.9,93.9,0.376,0.153,0.53,0.475,13.7,25.7,0.285,0.478,14.6,73.2,0.198,Charlotte Coliseum,732827.0,18320.675,2000,0.9173041141203225,1.0023860811930405,0.974579922447221,1.0087049933323458,1.2191413237924866,1.0135179690075833,0.9930074971164936,0.9622184548316783,0.8894856188089271,1.2313766388557807,0.9996394317444293,1.027171276079573,1.0297855826137576,0.8547186662697231
517,Minnesota Timberwolves,26.6,50,32,48,34,2.52,0.14,2.67,106.1,103.4,2.7,91.8,0.256,0.104,0.525,0.485,12.9,29.4,0.2,0.474,14.0,73.0,0.25,Target Center,690012.0,17250.3,2000,0.6235269795327683,1.0196851698425848,0.993802406124681,0.9861460957178841,0.8300536672629697,1.0039564787339268,1.0139129181084199,0.9060305158634052,1.0175438596491226,0.864123957091776,0.9912742482151872,0.9849587578845221,1.0269719608033374,1.0791902351890443
518,New York Knicks,29.5,50,32,46,36,1.46,-0.16,1.3,102.5,100.9,1.6,89.2,0.283,0.147,0.527,0.482,14.4,24.7,0.221,0.455,13.6,73.1,0.251,Madison Square Garden (IV),810103.0,20252.575,2000,0.8813314037626627,0.9850869925434963,0.969774301527856,0.9582160320047416,0.917598389982111,1.0077810748433893,1.007641291810842,1.0113829014289175,0.8548752834467119,0.9548569725864124,0.9515396264512873,0.9568170790878215,1.0283787717085475,1.0835069961298005
519,Detroit Pistons,28.3,42,40,45,37,1.44,-0.31,1.13,107.3,105.8,1.5,95.7,0.378,0.184,0.548,0.492,14.3,26.8,0.295,0.499,15.4,71.6,0.249,The Palace of Auburn Hills,678470.0,16961.75,2000,1.1031631176348977,1.0312178956089477,1.0168693865376328,1.0280411912875982,1.2256261180679786,1.0479393339927463,1.028546712802768,1.0043594090578833,0.9275569877073636,1.2745828367103695,1.0435566452729501,1.0834546336729745,1.0072766081303968,1.0748734742482882
520,Philadelphia 76ers,27.1,49,33,45,37,1.34,-0.32,1.02,101.5,100.0,1.5,92.7,0.329,0.095,0.501,0.457,14.2,31.4,0.233,0.466,16.2,69.9,0.229,First Union Center,756956.0,18923.9,2000,0.5695679139962787,0.9754763877381939,0.9611241838729989,0.9958141946955106,1.066748658318426,0.9580613254203757,0.9553777393310265,0.9973359166868492,1.086764530373553,1.0067044100119191,0.9745438811567031,1.1397379912663756,0.983360822741826,0.9885382554331646
521,Seattle SuperSonics,28.5,45,37,44,38,0.95,0.22,1.17,105.6,104.6,1.0,93.4,0.282,0.232,0.52,0.487,12.9,28.5,0.196,0.483,14.0,69.6,0.193,KeyArena at Seattle Center,615730.0,15393.25,2000,1.3909448004961753,1.0148798674399337,1.005335896331157,1.0033338272336645,0.914355992844365,0.9943949884602703,1.018094002306805,0.9060305158634052,0.9863945578231292,0.8468414779499405,1.0100959111559817,0.9849587578845221,0.9791403900261957,0.8331348615659423
522,Orlando Magic,26.3,41,41,43,39,0.68,-0.26,0.43,102.4,101.7,0.7,97.3,0.305,0.124,0.516,0.473,15.4,31.6,0.224,0.476,15.9,69.9,0.226,TD Waterhouse Centre,576409.0,14410.225,2000,0.7434360140583006,0.9841259320629661,0.97746329499884,1.0452289228033784,0.9889311270125225,0.9867457962413451,0.9888264129181084,1.081617825139259,1.093686597445996,0.9678188319427891,0.9954568399798082,1.1186317321688501,0.983360822741826,0.9755879726108961
523,Milwaukee Bucks,28.2,42,40,42,40,0.22,-0.28,-0.06,108.2,107.9,0.3,92.7,0.29,0.157,0.539,0.494,13.8,30.0,0.228,0.496,14.6,69.6,0.254,Bradley Center,628605.0,15715.125,2000,0.941285921025429,1.03986743993372,1.037052994398966,0.9958141946955106,0.9402951699463328,1.0307286515001648,1.0327277970011535,0.9692419472027126,1.0383100608664517,0.9851013110846246,1.0372827576260186,1.027171276079573,0.9791403900261957,1.096457278952069
524,Toronto Raptors,29.3,45,37,41,41,-0.16,-0.3,-0.46,104.7,104.9,-0.2,92.5,0.3,0.17,0.511,0.464,12.7,30.1,0.23,0.48,14.2,71.8,0.247,Air Canada Centre,756496.0,18912.4,2000,1.0192267934670252,1.0062303231151617,1.008219268882776,0.993665728256038,0.9727191413237926,0.9771843059676887,0.9700115340253749,0.8919835311213369,1.0417710944026735,0.9937425506555424,1.0038220235090503,0.9990295972828724,1.0100902299408168,1.0662399523667758
525,Dallas Mavericks,26.3,40,42,39,43,-0.57,0.29,-0.29,106.6,107.2,-0.6,94.9,0.248,0.188,0.532,0.49,12.6,25.5,0.2,0.488,14.2,66.1,0.21,Reunion Arena,606177.0,15154.425,2000,1.1271449245400043,1.0244904722452362,1.0303251251118548,1.0194473255297083,0.8041144901610019,1.0173425651170458,1.024365628604383,0.8849600387503028,0.882563551736484,0.864123957091776,1.0205523905675344,0.9990295972828724,0.9299020083438438,0.9065197975587972
526,Boston Celtics,25.4,35,47,39,43,-0.76,-0.24,-1.0,104.8,105.6,-0.8,94.6,0.316,0.183,0.52,0.474,13.8,30.4,0.236,0.498,15.8,73.8,0.306,FleetCenter,683608.0,17090.2,2000,1.0971676659086211,1.0071913835956918,1.014947138169887,1.0162246258704994,1.0245974955277282,0.9943949884602703,0.990916955017301,0.9692419472027126,1.0521541950113378,1.0196662693682956,1.0414653493906396,1.111596312469675,1.0382264480450178,1.3209288478713903
527,Houston Rockets,26.3,34,48,39,43,-0.87,0.3,-0.57,104.8,105.7,-0.9,94.2,0.322,0.244,0.536,0.494,15.8,29.1,0.236,0.481,12.5,71.6,0.201,Compaq Center,624594.0,15614.85,2000,1.4628902212114947,1.0071913835956918,1.0159082623537599,1.0119276929915544,1.044051878354204,1.024991757335971,1.0327277970011535,1.1097117946233956,1.0071607590404583,1.0196662693682956,1.0059133193913607,0.8794274623968947,1.0072766081303968,0.8676689490919918
528,New Jersey Nets,27.3,31,51,38,44,-1.04,-0.15,-1.18,105.1,106.3,-1.2,92.5,0.297,0.2,0.517,0.468,12.6,28.1,0.233,0.491,15.2,67.2,0.223,Continental Airlines Arena,643631.0,16090.775,2000,1.1990903452553237,1.0100745650372824,1.0216750074569978,0.993665728256038,0.9629919499105546,0.9886580942960764,0.9783737024221454,0.8849600387503028,0.9725504236782433,1.0067044100119191,1.026826278214466,1.069383794274624,0.9453769283011545,0.9626376897886276
529,Denver Nuggets,25.9,35,47,35,47,-2.12,0.36,-1.76,103.5,105.8,-2.3,94.7,0.306,0.202,0.517,0.476,14.0,29.2,0.222,0.479,13.0,71.6,0.235,Pepsi Center,637698.0,15942.45,2000,1.2110812487078768,0.9946975973487987,1.0168693865376328,1.0172988590902357,0.9921735241502684,0.9886580942960764,0.9950980392156863,0.9832889319447808,1.0106217925766798,0.9591775923718714,1.0017307276267398,0.9146045608927705,1.0072766081303968,1.0144388210777016
530,Washington Wizards,28.0,29,53,32,50,-3.28,-0.19,-3.47,103.5,107.0,-3.5,92.7,0.315,0.133,0.521,0.476,14.8,30.6,0.234,0.489,13.9,71.7,0.273,MCI Center,616593.0,15414.825,2000,0.7973950795947902,0.9946975973487987,1.028402876744109,0.9958141946955106,1.0213550983899822,0.9963072865150016,0.9950980392156863,1.0394768709130542,1.0590762620837808,1.011025029797378,1.022643686449845,0.977923338185347,1.0086834190356069,1.1784757368264365
531,Cleveland Cavaliers,27.2,32,50,31,51,-3.5,-0.14,-3.64,100.4,104.0,-3.6,95.7,0.327,0.136,0.516,0.468,15.6,28.1,0.245,0.474,15.1,71.2,0.275,Gund Arena,603702.0,15092.55,2000,0.8153814347736201,0.9649047224523613,0.9995691512279189,1.0280411912875982,1.060263864042934,0.9867457962413451,0.9783737024221454,1.0956648098813273,0.9725504236782433,1.0585518474374256,0.9912742482151872,1.062348374575449,1.0016493645095566,1.1871092587079488
532,Atlanta Hawks,27.6,28,54,26,56,-5.38,-0.04,-5.41,102.0,107.9,-5.9,91.7,0.292,0.12,0.503,0.46,14.1,31.7,0.217,0.481,11.3,71.0,0.196,Philips Arena,600954.0,15023.85,2000,0.7194542071531941,0.9802816901408451,1.037052994398966,0.985071862498148,0.9467799642218248,0.9618859215298383,0.9616493656286045,0.990312424315815,1.0971476309822175,0.9375744934445769,1.0059133193913607,0.7950024260067929,0.9988357426991364,0.8460851443882108
533,Vancouver Grizzlies,25.3,22,60,25,57,-5.62,0.52,-5.1,102.3,108.5,-6.2,91.0,0.32,0.139,0.524,0.474,15.8,30.1,0.247,0.502,14.1,70.6,0.231,General Motors Place,569864.0,14246.6,2000,0.83336778995245,0.9831648715824358,1.0428197395022039,0.9775522299599941,1.0375670840787121,1.0020441806791955,0.990916955017301,1.1097117946233956,1.0417710944026735,1.0671930870083433,1.0498305329198818,0.9919941775836972,0.9932084990782961,0.997171777314677
534,Golden State Warriors,26.9,19,63,20,62,-8.27,0.64,-7.63,99.8,108.4,-8.6,95.4,0.301,0.15,0.484,0.444,13.9,32.6,0.21,0.499,14.6,69.1,0.259,The Arena in Oakland,509171.0,12729.275,2000,0.8993177589414927,0.9591383595691798,1.041858615318331,1.0248184916283896,0.9759615384615385,0.9255522584899438,0.9282006920415226,0.9762654395737468,1.128296932808211,0.9073301549463647,1.0435566452729501,1.027171276079573,0.9721063355001454,1.11804108365585
535,Chicago Bulls,26.0,17,65,15,67,-9.4,0.17,-9.23,94.2,104.6,-10.4,89.4,0.338,0.167,0.49,0.443,18.0,29.9,0.24,0.484,14.5,69.9,0.24,United Center,907064.0,22676.6,2000,1.0012404382881952,0.9053189726594864,1.005335896331157,0.9603644984442141,1.0959302325581397,0.9370260468183316,0.9261101499423299,1.264228626786147,1.0348490273302302,1.0369487485101312,1.0121872070382925,1.020135856380398,0.983360822741826,1.0360226257814826
536,Los Angeles Clippers,24.2,15,67,13,69,-11.52,0.8,-10.73,97.8,110.1,-12.3,93.9,0.27,0.188,0.499,0.458,14.9,26.1,0.202,0.507,13.1,69.6,0.22,STAPLES Center,559714.0,13992.85,2000,1.1271449245400043,0.939917149958575,1.0581977264441718,1.0087049933323458,0.8754472271914134,0.9542367293109132,0.9574682814302192,1.0465003632840884,0.9033297529538131,0.8727651966626938,1.0602870123314343,0.9216399805919457,0.9791403900261957,0.949687406966359
537,San Antonio Spurs,29.5,58,24,63,19,7.76,0.16,7.92,106.6,98.0,8.6,89.6,0.374,0.175,0.541,0.496,13.6,27.1,0.267,0.444,12.9,73.7,0.182,Alamodome,913176.0,22273.0,2001,1.0292030014195903,1.0346743423254567,0.9513289147753899,0.9818992555643729,1.2096810171759982,1.0443320242295149,1.0484729207668197,0.9628906249999999,0.9608754126421324,1.1549821002386635,0.9390315052508752,0.9135531135531135,1.026906260510258,0.7869390189354406
538,Sacramento Kings,27.1,55,27,57,25,5.82,0.25,6.07,105.6,99.6,6.0,94.4,0.298,0.194,0.529,0.484,13.4,27.2,0.23,0.46,14.5,70.7,0.181,ARCO Arena (II),709997.0,17317.0,2001,1.1409450415737175,1.0249682040297208,0.966860815424784,1.0345010013981786,0.9638634842739237,1.0211675431005793,1.023106640425687,0.9487304687499999,0.964421078371439,0.9949284009546541,0.972870478413069,1.0268620268620268,0.9851054629318214,0.7826151781720591
539,Utah Jazz,32.0,53,29,55,27,4.7,0.31,5.0,107.6,102.4,5.2,89.8,0.363,0.135,0.546,0.497,15.1,30.2,0.273,0.473,15.6,73.2,0.301,Delta Center,792196.0,19322.0,2001,0.7939566010951127,1.0443804806211927,0.9940416415612239,0.9840909949741148,1.1741021637296454,1.0539838913665716,1.0505867774619142,1.0690917968749998,1.070791050250642,1.1809367541766111,1.0003646441073513,1.1047619047619046,1.019939460913852,1.301476069777844
540,Philadelphia 76ers,28.2,56,26,54,28,4.28,-0.65,3.64,103.6,98.9,4.7,90.6,0.351,0.124,0.518,0.468,14.7,31.2,0.262,0.46,14.5,72.5,0.186,First Union Center,805692.0,19651.0,2001,0.7292638410058812,1.0055559274382488,0.9600656088906742,0.9928579526130823,1.1352888690608967,0.9999334353990549,0.9892849333041768,1.0407714843749998,1.1062477075437094,1.1333532219570406,0.972870478413069,1.0268620268620268,1.0101859414788834,0.8042343819889668
541,Portland Trail Blazers,30.1,50,32,53,29,4.2,0.33,4.52,106.5,101.8,4.7,89.1,0.296,0.165,0.539,0.497,14.8,30.0,0.225,0.47,14.3,72.4,0.223,Rose Garden Arena,831376.0,20277.0,2001,0.970391401338471,1.0337037284958832,0.988217178817701,0.976419907040018,0.9573946018291323,1.0404712773746922,1.0505867774619142,1.0478515625,1.0636997187920283,0.9732995226730311,0.9940198366394399,1.0126984126984127,1.0087925815596022,0.9642164902340838
542,Dallas Mavericks,26.6,53,29,53,29,4.28,0.32,4.61,107.1,102.6,4.5,93.2,0.291,0.202,0.544,0.498,13.1,24.1,0.231,0.467,14.2,70.7,0.244,Reunion Arena,680238.0,16591.0,2001,1.187994321638613,1.0395274114733248,0.995983129142398,1.0213505649397272,0.9412223957171536,1.050123144511749,1.0527006341570087,0.9274902343749999,0.8545054407629294,0.9992541766109786,0.9876750291715287,1.0056166056166056,0.9851054629318214,1.0550171462650961
543,Milwaukee Bucks,28.2,52,30,52,30,3.88,-0.74,3.14,108.8,104.6,4.2,92.1,0.276,0.218,0.542,0.499,12.8,28.1,0.217,0.473,14.4,71.1,0.253,Bradley Center,683125.0,16662.0,2001,1.282092881768404,1.056027846576076,1.0153980049541407,1.0092959981861467,0.892705777381218,1.0462623976569263,1.0548144908521029,0.90625,0.9963320699352,0.9386933174224344,1.0003646441073513,1.0197802197802197,0.9906789026089462,1.0939317131355302
544,Los Angeles Lakers,29.2,56,26,51,31,3.38,0.37,3.74,108.4,104.8,3.6,91.7,0.349,0.191,0.535,0.498,13.3,31.1,0.238,0.468,12.2,72.5,0.234,STAPLES Center,776336.0,18935.0,2001,1.1233015615493815,1.0521453912577816,1.017339492535315,1.0049125193666628,1.1288199866161053,1.0327497836650472,1.0527006341570087,0.941650390625,1.1027020418144027,1.0295346062052506,0.9897899649941658,0.8639804639804639,1.0101859414788834,1.0117787386312809
545,New York Knicks,29.8,48,34,50,32,2.63,-0.65,1.98,101.2,98.2,3.0,86.7,0.279,0.18,0.523,0.476,14.6,24.2,0.222,0.453,14.7,74.3,0.24,Madison Square Garden (IV),810283.0,19763.0,2001,1.05860880146015,0.9822611955284825,0.9532704023565642,0.9501190341231153,0.9024091010484052,1.0095853025361115,1.0061957868649318,1.0336914062499998,0.8580511064922361,0.9603221957040573,0.9580659276546092,1.0410256410256409,1.0352664200259452,1.03772178321157
546,Miami Heat,30.9,50,32,48,34,2.29,-0.57,1.73,101.1,98.5,2.6,87.1,0.299,0.221,0.515,0.469,13.7,24.3,0.227,0.46,15.3,72.7,0.214,AmericanAirlines Arena,678186.0,16541.0,2001,1.29973636179274,0.9812905816989088,0.9561826337283256,0.954502512942599,0.9670979254963193,0.994142315116821,0.991398789999271,0.9699707031249999,0.861596772221543,0.9819510739856803,0.972870478413069,1.0835164835164834,1.012972661317446,0.92530192336365
547,Toronto Raptors,29.9,47,35,48,34,2.26,-0.57,1.69,105.9,103.4,2.5,90.9,0.285,0.167,0.51,0.468,12.1,30.8,0.213,0.476,13.3,73.2,0.212,Air Canada Centre,793256.0,19348.0,2001,0.9821537213546949,1.0278800455184416,1.0037490794670951,0.9961455617276953,0.9218157483827794,0.9844904479797645,0.9892849333041768,0.8566894531249999,1.0920650446264826,0.921390214797136,1.0067094515752626,0.9418803418803419,1.019939460913852,0.9166542418368869
548,Houston Rockets,26.7,45,37,48,34,2.29,0.42,2.71,106.7,104.2,2.5,90.4,0.321,0.217,0.538,0.492,14.0,27.5,0.244,0.475,12.6,71.9,0.206,Compaq Center,518555.0,12648.0,2001,1.2762117217602922,1.0356449561550305,1.011515029791792,0.9906662132033406,1.0382556323890253,1.038540903947281,1.0400174939864422,0.9912109374999999,0.9750580755593593,1.0554892601431982,1.0045945157526255,0.8923076923076922,1.0018257819631962,0.8907111972565976
549,Charlotte Hornets,28.2,46,36,48,34,2.1,-0.65,1.45,101.8,99.5,2.3,89.4,0.33,0.151,0.506,0.457,13.7,29.8,0.246,0.456,14.1,74.5,0.222,Charlotte Coliseum,615424.0,15010.0,2001,0.8880551612249037,0.988084878505924,0.9658900716341969,0.979707516154631,1.0673656033905867,0.9767689542701192,0.9660325096581384,0.9699707031249999,1.056608387333415,1.0641408114558473,0.9644107351225205,0.9985347985347984,1.0380531398645076,0.9598926494707023
550,Phoenix Suns,28.6,51,31,48,34,2.21,0.42,2.63,100.3,98.0,2.3,93.1,0.292,0.156,0.506,0.46,14.1,27.3,0.221,0.46,16.3,73.7,0.252,America West Arena,737586.0,17990.0,2001,0.9174609612654634,0.97352567106232,0.9513289147753899,1.0202546952348561,0.9444568369395493,0.9767689542701192,0.9723740797434216,0.9982910156249999,0.9679667441007458,0.9559964200477328,0.972870478413069,1.1543345543345542,1.026906260510258,1.0896078723721485
551,Minnesota Timberwolves,27.4,47,35,45,37,1.35,0.46,1.81,105.2,103.7,1.5,91.8,0.253,0.131,0.523,0.482,13.0,28.6,0.199,0.478,14.2,71.9,0.238,Target Center,717371.0,17497.0,2001,0.7704319610626649,1.0210857487114264,1.0066613108388565,1.006008389071534,0.8183136292661164,1.0095853025361115,1.018878927035498,0.9204101562499999,1.0140603985817338,0.860829355608592,1.0109393232205368,1.0056166056166056,1.0018257819631962,1.029074101684807
552,Orlando Magic,26.0,43,39,44,38,0.99,-0.6,0.39,103.2,102.1,1.1,93.2,0.301,0.196,0.513,0.474,13.8,29.1,0.215,0.464,15.6,69.8,0.29,TD Waterhouse Centre,605031.0,14757.0,2001,1.1527073615899412,1.0016734721199545,0.9911294101894623,1.0213505649397272,0.9735668079411108,0.9902815682619984,1.001968073474743,0.9770507812499999,1.0317887272282675,0.9300417661097853,0.9813302217036174,1.1047619047619046,0.9725652236582903,1.253913821380647
553,Seattle SuperSonics,27.9,44,38,41,41,0.02,0.52,0.55,105.6,105.6,0.0,91.6,0.299,0.176,0.53,0.491,14.3,29.1,0.219,0.488,13.9,69.8,0.199,KeyArena at Seattle Center,640847.0,15630.0,2001,1.0350841614277022,1.0249682040297208,1.025105442860012,1.003816649661792,0.9670979254963193,1.0230979165279905,1.0379036372913477,1.012451171875,1.0317887272282675,0.9473448687350836,1.032088681446908,0.9843711843711843,0.9725652236582903,0.8604443119129269
554,Indiana Pacers,27.7,41,41,40,42,-0.2,-0.57,-0.77,102.0,102.2,-0.2,89.4,0.312,0.18,0.519,0.471,14.5,27.0,0.239,0.452,12.8,71.4,0.235,Conseco Fieldhouse,731800.0,17849.0,2001,1.05860880146015,0.9900261061650713,0.9921001539800496,0.979707516154631,1.0091456613874636,1.0018638088264662,0.9956265033894598,1.0266113281249998,0.9573297469128256,1.0338603818615753,0.9559509918319721,0.9064713064713065,0.99485898236679,1.0161025793946623
555,Detroit Pistons,27.1,32,50,36,46,-1.7,-0.39,-2.08,100.0,101.8,-1.8,94.7,0.325,0.162,0.498,0.453,14.2,29.3,0.234,0.466,14.0,72.2,0.233,The Palace of Auburn Hills,607323.0,14813.0,2001,0.9527479213141351,0.9706138295735992,0.988217178817701,1.0377886105127914,1.051193397278608,0.9613259668508288,0.9575770828777608,1.0053710937499998,1.0388800586868812,1.0122315035799523,0.9855600933488916,0.9914529914529914,1.0060058617210397,1.0074548978678994
556,Boston Celtics,25.9,36,46,35,47,-2.13,-0.26,-2.4,101.4,103.7,-2.3,92.6,0.338,0.252,0.521,0.473,14.7,25.3,0.25,0.493,16.0,72.7,0.256,FleetCenter,629201.0,15346.0,2001,1.4820523220442101,0.9842024231876297,1.0066613108388565,1.0147753467105014,1.0932411331697525,1.0057245556812888,0.9998542167796486,1.0407714843749998,0.8970534295146106,1.0814439140811456,1.0426633605600935,1.133089133089133,1.012972661317446,1.1069032354256747
557,Denver Nuggets,27.9,40,42,34,48,-2.46,0.64,-1.83,103.7,106.3,-2.6,92.6,0.286,0.21,0.511,0.47,12.8,28.3,0.211,0.476,12.1,71.8,0.223,Pepsi Center,619300.0,15105.0,2001,1.2350436017035085,1.0065265412678224,1.0319006493941218,1.0147753467105014,0.925050189605175,0.9864208214071758,0.9935126466943655,0.90625,1.0034234013938135,0.9127386634844868,1.0067094515752626,0.8568986568986569,1.0004324220439147,0.9642164902340838
558,Los Angeles Clippers,24.3,31,51,32,50,-2.89,0.66,-2.23,101.3,104.5,-3.2,89.6,0.319,0.164,0.514,0.476,14.9,28.3,0.221,0.466,12.0,71.1,0.217,STAPLES Center,601587.0,14673.0,2001,0.964510241330359,0.983231809358056,1.0144272611635536,0.9818992555643729,1.0317867499442337,0.9922119416894097,1.0061957868649318,1.054931640625,1.0034234013938135,0.9559964200477328,0.9855600933488916,0.8498168498168498,0.9906789026089462,0.9382734456537946
559,Cleveland Cavaliers,26.9,30,52,28,54,-4.24,-0.23,-4.48,100.3,104.9,-4.6,91.2,0.312,0.101,0.509,0.459,15.4,29.7,0.239,0.477,14.1,71.1,0.248,Gund Arena,650775.0,15873.0,2001,0.5939971608193065,0.97352567106232,1.0183102363259022,0.9994331708423082,1.0091456613874636,0.9825600745523532,0.9702602230483272,1.09033203125,1.053062721604108,1.0338603818615753,1.0088243873978997,0.9985347985347984,0.9906789026089462,1.0723125093186223
560,New Jersey Nets,27.5,26,56,26,56,-5.05,-0.25,-5.3,100.0,105.5,-5.5,91.8,0.328,0.165,0.504,0.452,13.9,25.7,0.249,0.488,14.9,70.0,0.258,Continental Airlines Arena,556573.0,13575.0,2001,0.970391401338471,0.9706138295735992,1.024134699069425,1.006008389071534,1.0608967209457953,0.9729082074152967,0.9554632261826664,0.9841308593749999,0.9112360924318376,1.077118138424821,1.032088681446908,1.0551892551892552,0.9753519434968528,1.1155509169524378
561,Atlanta Hawks,26.1,25,57,26,56,-5.21,-0.34,-5.55,98.7,104.3,-5.6,91.9,0.272,0.14,0.5,0.456,15.5,28.9,0.206,0.472,13.8,70.8,0.249,Philips Arena,560330.0,13667.0,2001,0.8233624011356724,0.9579958497891424,1.0124857735823793,1.0071042587764047,0.8797680124916352,0.9651867137056515,0.963918652963044,1.0974121093749998,1.024697395769654,0.891109785202864,0.9982497082847142,0.9772893772893773,0.9864988228511026,1.076636350082004
562,Vancouver Grizzlies,26.2,23,59,25,57,-5.73,0.79,-4.94,99.6,105.8,-6.2,91.7,0.289,0.145,0.51,0.464,14.9,26.1,0.223,0.491,13.8,69.8,0.194,General Motors Place,563218.0,13737.0,2001,0.852768201176232,0.9667313742553048,1.0270469304411862,1.0049125193666628,0.9347535132723622,0.9844904479797645,0.9808295065237992,1.054931640625,0.9254187553490647,0.9646479713603819,1.0384334889148192,0.9772893772893773,0.9725652236582903,0.8388251080960192
